firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
Gerry,Ford,5,2,1,0,14,2013-04-10,Boise Bearcats,49,Spokane Stallions,6
Teddy,Roosevelt,38,31,0,7,511,2013-04-17,Boise Bearcats,52,Richmond Roustabouts,6
Teddy,Roosevelt,36,27,0,5,392,2013-04-24,Boise Bearcats,40,Yonkers Yellowjackets,3
Teddy,Roosevelt,32,27,0,7,483,2013-05-01,Boise Bearcats,61,Shreveport Seamen,23
Teddy,Roosevelt,32,24,0,5,321,2013-05-08,Boise Bearcats,40,San Bernardino Stalkers,41
Teddy,Roosevelt,33,24,0,5,436,2013-05-15,Boise Bearcats,40,Tacoma Touchdown-Scorers,28
Gerry,Ford,4,1,1,0,6,2013-05-15,Boise Bearcats,40,Tacoma Touchdown-Scorers,28
Teddy,Roosevelt,39,32,0,7,468,2013-05-22,Boise Bearcats,49,Glendale Centers,20
Teddy,Roosevelt,34,28,0,6,477,2013-05-29,Boise Bearcats,53,Des Moines Desperadoes,10
Teddy,Roosevelt,36,25,0,4,369,2013-06-05,Boise Bearcats,35,Augusta Autocrats,14
Teddy,Roosevelt,39,32,0,7,589,2013-06-12,Boise Bearcats,49,Grand Rapids Gamers,17
Teddy,Roosevelt,28,22,0,5,339,2013-06-19,Boise Bearcats,39,Huntington Beach Harriers,41
Teddy,Roosevelt,29,23,0,4,370,2013-06-26,Boise Bearcats,35,Mobile Misfits,14
Herbert,Hoover,19,11,0,1,127,2013-03-20,Modesto Misanthropes,8,Fremont Firebugs,23
Zach,Taylor,12,7,0,0,88,2013-03-20,Modesto Misanthropes,8,Fremont Firebugs,23
Herbert,Hoover,25,15,0,3,219,2013-03-27,Modesto Misanthropes,27,Montgomery Music,14
Zach,Taylor,1,0,0,0,0,2013-03-27,Modesto Misanthropes,27,Montgomery Music,14
Herbert,Hoover,26,17,0,2,192,2013-04-03,Modesto Misanthropes,18,Spokane Stallions,0
Herbert,Hoover,31,20,0,2,233,2013-04-10,Modesto Misanthropes,18,Richmond Roustabouts,24
Herbert,Hoover,20,13,0,2,165,2013-04-17,Modesto Misanthropes,20,Yonkers Yellowjackets,30
Zach,Taylor,4,2,0,0,22,2013-04-17,Modesto Misanthropes,20,Yonkers Yellowjackets,30
Herbert,Hoover,32,22,0,3,238,2013-04-24,Modesto Misanthropes,32,Shreveport Seamen,0
Herbert,Hoover,24,15,0,3,214,2013-05-01,Modesto Misanthropes,25,San Bernardino Stalkers,3
Zach,Taylor,1,0,0,0,0,2013-05-01,Modesto Misanthropes,25,San Bernardino Stalkers,3
Herbert,Hoover,19,10,0,1,132,2013-05-08,Modesto Misanthropes,13,Tacoma Touchdown-Scorers,17
Zach,Taylor,7,4,0,0,46,2013-05-08,Modesto Misanthropes,13,Tacoma Touchdown-Scorers,17
Herbert,Hoover,37,22,0,4,301,2013-05-15,Modesto Misanthropes,40,Glendale Centers,28
Herbert,Hoover,32,23,0,3,327,2013-05-22,Modesto Misanthropes,25,Des Moines Desperadoes,44
Herbert,Hoover,35,22,0,4,296,2013-05-29,Modesto Misanthropes,37,Augusta Autocrats,17
Zach,Taylor,2,0,0,0,0,2013-05-29,Modesto Misanthropes,37,Augusta Autocrats,17
Herbert,Hoover,32,19,0,2,221,2013-06-05,Modesto Misanthropes,14,Grand Rapids Gamers,35
Herbert,Hoover,38,23,0,2,273,2013-06-12,Modesto Misanthropes,25,Huntington Beach Harriers,35
Herbert,Hoover,21,12,0,2,150,2013-06-19,Modesto Misanthropes,28,Mobile Misfits,34
Zach,Taylor,6,3,0,1,36,2013-06-19,Modesto Misanthropes,28,Mobile Misfits,34
Herbert,Hoover,33,22,0,2,243,2013-06-26,Modesto Misanthropes,23,Boise Bearcats,38
James,Monroe,31,16,0,0,121,2013-03-20,Fremont Firebugs,12,Montgomery Music,35
James,Monroe,32,12,0,0,94,2013-03-27,Fremont Firebugs,6,Spokane Stallions,44
James,Monroe,32,12,0,1,100,2013-04-03,Fremont Firebugs,18,Richmond Roustabouts,7
James,Monroe,30,12,0,0,92,2013-04-10,Fremont Firebugs,18,Yonkers Yellowjackets,38
Cal,Coolidge,7,3,0,1,28,2013-04-10,Fremont Firebugs,18,Yonkers Yellowjackets,38
James,Monroe,31,14,0,1,103,2013-04-17,Fremont Firebugs,17,Shreveport Seamen,44
James,Monroe,38,20,0,1,150,2013-04-24,Fremont Firebugs,14,San Bernardino Stalkers,16
James,Monroe,36,14,0,0,124,2013-05-01,Fremont Firebugs,8,Tacoma Touchdown-Scorers,44
James,Monroe,31,13,0,1,127,2013-05-08,Fremont Firebugs,24,Glendale Centers,28
Cal,Coolidge,5,2,0,1,22,2013-05-08,Fremont Firebugs,24,Glendale Centers,28
James,Monroe,27,12,0,1,91,2013-05-15,Fremont Firebugs,8,Des Moines Desperadoes,16
James,Monroe,32,13,0,1,118,2013-05-22,Fremont Firebugs,13,Augusta Autocrats,7
James,Monroe,33,18,0,1,149,2013-05-29,Fremont Firebugs,9,Grand Rapids Gamers,30
James,Monroe,21,11,0,1,96,2013-06-05,Fremont Firebugs,15,Huntington Beach Harriers,30
Cal,Coolidge,8,4,0,0,49,2013-06-05,Fremont Firebugs,15,Huntington Beach Harriers,30
James,Monroe,26,10,0,0,78,2013-06-12,Fremont Firebugs,5,Mobile Misfits,10
James,Monroe,27,9,0,1,78,2013-06-19,Fremont Firebugs,16,Boise Bearcats,17
Cal,Coolidge,1,0,0,0,0,2013-06-19,Fremont Firebugs,16,Boise Bearcats,17
James,Monroe,30,16,0,2,159,2013-06-26,Fremont Firebugs,28,Modesto Misanthropes,24
Cal,Coolidge,8,4,0,1,40,2013-06-26,Fremont Firebugs,28,Modesto Misanthropes,24
Warren,Harding,22,9,0,1,93,2013-03-20,Montgomery Music,19,Spokane Stallions,30
John,Tyler,6,1,1,1,4,2013-03-20,Montgomery Music,19,Spokane Stallions,30
Warren,Harding,33,15,0,1,114,2013-03-27,Montgomery Music,8,Richmond Roustabouts,28
Warren,Harding,29,12,0,1,111,2013-04-03,Montgomery Music,18,Yonkers Yellowjackets,20
Warren,Harding,35,19,0,1,181,2013-04-10,Montgomery Music,18,Shreveport Seamen,7
John,Tyler,2,0,1,0,0,2013-04-10,Montgomery Music,18,Shreveport Seamen,7
Warren,Harding,36,14,0,0,125,2013-04-17,Montgomery Music,6,San Bernardino Stalkers,13
Warren,Harding,36,17,0,1,152,2013-04-24,Montgomery Music,19,Tacoma Touchdown-Scorers,13
Warren,Harding,27,10,0,0,104,2013-05-01,Montgomery Music,9,Glendale Centers,31
Warren,Harding,16,6,0,1,51,2013-05-08,Montgomery Music,24,Des Moines Desperadoes,21
John,Tyler,9,2,1,1,10,2013-05-08,Montgomery Music,24,Des Moines Desperadoes,21
Warren,Harding,37,19,0,2,179,2013-05-15,Montgomery Music,23,Augusta Autocrats,35
Warren,Harding,30,13,0,1,100,2013-05-22,Montgomery Music,19,Grand Rapids Gamers,38
Warren,Harding,38,19,0,1,182,2013-05-29,Montgomery Music,10,Huntington Beach Harriers,21
Warren,Harding,27,10,0,0,91,2013-06-05,Montgomery Music,2,Mobile Misfits,17
Warren,Harding,19,7,0,1,58,2013-06-12,Montgomery Music,18,Boise Bearcats,27
John,Tyler,6,1,1,1,4,2013-06-12,Montgomery Music,18,Boise Bearcats,27
Warren,Harding,31,17,0,2,159,2013-06-19,Montgomery Music,15,Modesto Misanthropes,21
Warren,Harding,23,13,0,1,114,2013-06-26,Montgomery Music,14,Fremont Firebugs,7
John,Tyler,9,3,1,1,15,2013-06-26,Montgomery Music,14,Fremont Firebugs,7
George,Bush,16,8,0,0,80,2013-03-20,Spokane Stallions,11,Richmond Roustabouts,31
Jim,Buchanan,8,5,0,0,56,2013-03-20,Spokane Stallions,11,Richmond Roustabouts,31
George,Bush,27,14,0,2,150,2013-03-27,Spokane Stallions,15,Yonkers Yellowjackets,35
George,Bush,29,12,0,1,128,2013-04-03,Spokane Stallions,13,Shreveport Seamen,38
George,Bush,39,20,0,2,234,2013-04-10,Spokane Stallions,15,San Bernardino Stalkers,10
George,Bush,25,11,0,1,98,2013-04-17,Spokane Stallions,18,Tacoma Touchdown-Scorers,9
George,Bush,34,16,0,2,173,2013-04-24,Spokane Stallions,22,Glendale Centers,41
George,Bush,32,15,0,2,135,2013-05-01,Spokane Stallions,15,Des Moines Desperadoes,28
George,Bush,25,13,0,2,124,2013-05-08,Spokane Stallions,33,Augusta Autocrats,3
Jim,Buchanan,13,7,0,1,90,2013-05-08,Spokane Stallions,33,Augusta Autocrats,3
George,Bush,33,19,0,1,176,2013-05-15,Spokane Stallions,10,Grand Rapids Gamers,3
George,Bush,23,12,0,0,103,2013-05-22,Spokane Stallions,3,Huntington Beach Harriers,10
Jim,Buchanan,2,1,0,0,10,2013-05-22,Spokane Stallions,3,Huntington Beach Harriers,10
George,Bush,30,13,0,0,110,2013-05-29,Spokane Stallions,11,Mobile Misfits,17
George,Bush,24,11,0,0,105,2013-06-05,Spokane Stallions,4,Boise Bearcats,14
Jim,Buchanan,3,1,0,0,14,2013-06-05,Spokane Stallions,4,Boise Bearcats,14
George,Bush,31,16,0,1,179,2013-06-12,Spokane Stallions,16,Modesto Misanthropes,21
Jim,Buchanan,3,1,0,0,14,2013-06-12,Spokane Stallions,16,Modesto Misanthropes,21
George,Bush,32,16,0,2,175,2013-06-19,Spokane Stallions,21,Fremont Firebugs,7
George,Bush,31,13,0,1,118,2013-06-26,Spokane Stallions,13,Montgomery Music,38
Frank,Pierce,36,12,1,1,67,2013-03-20,Richmond Roustabouts,13,Yonkers Yellowjackets,3
Frank,Pierce,38,9,1,0,54,2013-03-27,Richmond Roustabouts,11,Shreveport Seamen,0
Frank,Pierce,37,14,1,0,67,2013-04-03,Richmond Roustabouts,6,San Bernardino Stalkers,34
Frank,Pierce,38,11,1,1,49,2013-04-10,Richmond Roustabouts,14,Tacoma Touchdown-Scorers,41
Frank,Pierce,25,8,1,0,44,2013-04-17,Richmond Roustabouts,9,Glendale Centers,34
Frank,Pierce,23,5,1,1,22,2013-04-24,Richmond Roustabouts,17,Des Moines Desperadoes,0
Sam,Grant,2,1,0,1,12,2013-04-24,Richmond Roustabouts,17,Des Moines Desperadoes,0
Frank,Pierce,34,10,1,1,58,2013-05-01,Richmond Roustabouts,12,Augusta Autocrats,6
Frank,Pierce,36,8,1,1,47,2013-05-08,Richmond Roustabouts,11,Grand Rapids Gamers,38
Sam,Grant,2,0,0,0,0,2013-05-08,Richmond Roustabouts,11,Grand Rapids Gamers,38
Frank,Pierce,23,6,1,1,37,2013-05-15,Richmond Roustabouts,12,Huntington Beach Harriers,7
Sam,Grant,11,5,0,0,48,2013-05-15,Richmond Roustabouts,12,Huntington Beach Harriers,7
Frank,Pierce,29,8,1,1,40,2013-05-22,Richmond Roustabouts,17,Mobile Misfits,35
Frank,Pierce,25,10,1,0,52,2013-05-29,Richmond Roustabouts,4,Boise Bearcats,17
Frank,Pierce,37,10,1,0,58,2013-06-05,Richmond Roustabouts,7,Modesto Misanthropes,6
Frank,Pierce,27,10,1,1,58,2013-06-12,Richmond Roustabouts,11,Fremont Firebugs,6
Sam,Grant,11,5,0,0,52,2013-06-12,Richmond Roustabouts,11,Fremont Firebugs,6
Frank,Pierce,24,8,1,0,50,2013-06-19,Richmond Roustabouts,10,Montgomery Music,13
Sam,Grant,5,2,0,0,20,2013-06-19,Richmond Roustabouts,10,Montgomery Music,13
Frank,Pierce,24,7,1,0,36,2013-06-26,Richmond Roustabouts,12,Spokane Stallions,34
Sam,Grant,2,1,0,0,11,2013-06-26,Richmond Roustabouts,12,Spokane Stallions,34
Dutch,Reagan,17,10,0,2,136,2013-03-20,Yonkers Yellowjackets,14,Shreveport Seamen,30
Rutherford,Hayes,9,5,0,0,55,2013-03-20,Yonkers Yellowjackets,14,Shreveport Seamen,30
Dutch,Reagan,27,18,0,3,258,2013-03-27,Yonkers Yellowjackets,31,San Bernardino Stalkers,30
Dutch,Reagan,32,20,0,3,242,2013-04-03,Yonkers Yellowjackets,26,Tacoma Touchdown-Scorers,35
Rutherford,Hayes,4,2,0,0,20,2013-04-03,Yonkers Yellowjackets,26,Tacoma Touchdown-Scorers,35
Dutch,Reagan,21,12,0,2,144,2013-04-10,Yonkers Yellowjackets,24,Glendale Centers,20
Rutherford,Hayes,4,2,0,0,23,2013-04-10,Yonkers Yellowjackets,24,Glendale Centers,20
Dutch,Reagan,20,14,0,2,210,2013-04-17,Yonkers Yellowjackets,18,Des Moines Desperadoes,21
Rutherford,Hayes,10,6,0,0,63,2013-04-17,Yonkers Yellowjackets,18,Des Moines Desperadoes,21
Dutch,Reagan,27,20,0,3,286,2013-04-24,Yonkers Yellowjackets,22,Augusta Autocrats,9
Rutherford,Hayes,1,0,0,0,0,2013-04-24,Yonkers Yellowjackets,22,Augusta Autocrats,9
Dutch,Reagan,39,22,0,3,335,2013-05-01,Yonkers Yellowjackets,27,Grand Rapids Gamers,41
Dutch,Reagan,27,16,0,3,200,2013-05-08,Yonkers Yellowjackets,21,Huntington Beach Harriers,31
Dutch,Reagan,21,13,0,2,191,2013-05-15,Yonkers Yellowjackets,25,Mobile Misfits,35
Rutherford,Hayes,5,2,0,0,20,2013-05-15,Yonkers Yellowjackets,25,Mobile Misfits,35
Dutch,Reagan,39,26,0,5,410,2013-05-22,Yonkers Yellowjackets,45,Boise Bearcats,10
Dutch,Reagan,17,10,0,2,120,2013-05-29,Yonkers Yellowjackets,31,Modesto Misanthropes,10
Rutherford,Hayes,8,5,0,1,68,2013-05-29,Yonkers Yellowjackets,31,Modesto Misanthropes,10
Dutch,Reagan,37,28,0,5,389,2013-06-05,Yonkers Yellowjackets,40,Fremont Firebugs,20
Dutch,Reagan,31,18,0,2,210,2013-06-12,Yonkers Yellowjackets,14,Montgomery Music,34
Dutch,Reagan,29,17,0,4,281,2013-06-19,Yonkers Yellowjackets,34,Spokane Stallions,3
Dutch,Reagan,34,21,0,3,257,2013-06-26,Yonkers Yellowjackets,21,Richmond Roustabouts,14
Tom,Wilson,23,8,1,0,59,2013-03-20,Shreveport Seamen,10,San Bernardino Stalkers,6
Bill,Clinton,2,0,1,0,0,2013-03-20,Shreveport Seamen,10,San Bernardino Stalkers,6
Tom,Wilson,31,8,1,1,59,2013-03-27,Shreveport Seamen,18,Tacoma Touchdown-Scorers,38
Tom,Wilson,30,12,1,0,73,2013-04-03,Shreveport Seamen,0,Glendale Centers,13
Tom,Wilson,38,14,1,1,106,2013-04-10,Shreveport Seamen,10,Des Moines Desperadoes,28
Tom,Wilson,31,11,1,1,81,2013-04-17,Shreveport Seamen,12,Augusta Autocrats,44
Tom,Wilson,39,13,1,1,94,2013-04-24,Shreveport Seamen,14,Grand Rapids Gamers,20
Tom,Wilson,22,8,1,0,51,2013-05-01,Shreveport Seamen,13,Huntington Beach Harriers,30
Bill,Clinton,5,1,1,1,4,2013-05-01,Shreveport Seamen,13,Huntington Beach Harriers,30
Tom,Wilson,25,10,1,0,60,2013-05-08,Shreveport Seamen,13,Mobile Misfits,21
Bill,Clinton,9,2,1,1,8,2013-05-08,Shreveport Seamen,13,Mobile Misfits,21
Tom,Wilson,39,18,1,1,135,2013-05-15,Shreveport Seamen,10,Boise Bearcats,27
Tom,Wilson,16,5,1,1,39,2013-05-22,Shreveport Seamen,17,Modesto Misanthropes,21
Bill,Clinton,10,2,1,0,9,2013-05-22,Shreveport Seamen,17,Modesto Misanthropes,21
Tom,Wilson,17,7,1,1,44,2013-05-29,Shreveport Seamen,8,Fremont Firebugs,9
Bill,Clinton,9,1,1,0,4,2013-05-29,Shreveport Seamen,8,Fremont Firebugs,9
Tom,Wilson,38,11,1,1,85,2013-06-05,Shreveport Seamen,7,Montgomery Music,35
Tom,Wilson,29,11,1,0,74,2013-06-12,Shreveport Seamen,12,Spokane Stallions,0
Tom,Wilson,19,6,1,1,34,2013-06-19,Shreveport Seamen,20,Richmond Roustabouts,38
Bill,Clinton,7,2,1,1,9,2013-06-19,Shreveport Seamen,20,Richmond Roustabouts,38
Tom,Wilson,30,10,1,1,59,2013-06-26,Shreveport Seamen,12,Yonkers Yellowjackets,20
Jimmy,Carter,25,13,0,1,115,2013-03-20,San Bernardino Stalkers,13,Tacoma Touchdown-Scorers,41
Jimmy,Carter,15,7,0,1,74,2013-03-27,San Bernardino Stalkers,18,Glendale Centers,38
Andrew,Johnson,9,5,0,0,47,2013-03-27,San Bernardino Stalkers,18,Glendale Centers,38
Jimmy,Carter,20,9,0,0,96,2013-04-03,San Bernardino Stalkers,16,Des Moines Desperadoes,34
Andrew,Johnson,6,2,0,1,21,2013-04-03,San Bernardino Stalkers,16,Des Moines Desperadoes,34
Jimmy,Carter,18,9,0,0,80,2013-04-10,San Bernardino Stalkers,6,Augusta Autocrats,35
Andrew,Johnson,10,4,0,0,38,2013-04-10,San Bernardino Stalkers,6,Augusta Autocrats,35
Jimmy,Carter,23,13,0,2,142,2013-04-17,San Bernardino Stalkers,15,Grand Rapids Gamers,7
Andrew,Johnson,11,5,0,0,47,2013-04-17,San Bernardino Stalkers,15,Grand Rapids Gamers,7
Jimmy,Carter,25,10,0,0,100,2013-04-24,San Bernardino Stalkers,8,Huntington Beach Harriers,41
Andrew,Johnson,9,4,0,1,37,2013-04-24,San Bernardino Stalkers,8,Huntington Beach Harriers,41
Jimmy,Carter,25,12,0,1,103,2013-05-01,San Bernardino Stalkers,14,Mobile Misfits,35
Andrew,Johnson,13,7,0,1,63,2013-05-01,San Bernardino Stalkers,14,Mobile Misfits,35
Jimmy,Carter,31,12,0,0,100,2013-05-08,San Bernardino Stalkers,11,Boise Bearcats,14
Jimmy,Carter,28,14,0,1,160,2013-05-15,San Bernardino Stalkers,16,Modesto Misanthropes,3
Jimmy,Carter,31,14,0,2,132,2013-05-22,San Bernardino Stalkers,23,Fremont Firebugs,27
Andrew,Johnson,1,0,0,0,0,2013-05-22,San Bernardino Stalkers,23,Fremont Firebugs,27
Jimmy,Carter,28,16,0,2,154,2013-05-29,San Bernardino Stalkers,21,Montgomery Music,21
Jimmy,Carter,24,13,0,1,116,2013-06-05,San Bernardino Stalkers,25,Spokane Stallions,14
Andrew,Johnson,6,3,0,1,25,2013-06-05,San Bernardino Stalkers,25,Spokane Stallions,14
Jimmy,Carter,31,18,0,2,200,2013-06-12,San Bernardino Stalkers,25,Richmond Roustabouts,28
Jimmy,Carter,37,19,0,2,175,2013-06-19,San Bernardino Stalkers,21,Yonkers Yellowjackets,7
Jimmy,Carter,28,15,0,2,147,2013-06-26,San Bernardino Stalkers,24,Shreveport Seamen,13
Andrew,Johnson,5,2,0,1,16,2013-06-26,San Bernardino Stalkers,24,Shreveport Seamen,13
Quinn,Adams,39,14,1,1,74,2013-03-20,Tacoma Touchdown-Scorers,8,Glendale Centers,41
Quinn,Adams,20,6,1,1,28,2013-03-27,Tacoma Touchdown-Scorers,12,Des Moines Desperadoes,27
James,Polk,10,1,1,0,4,2013-03-27,Tacoma Touchdown-Scorers,12,Des Moines Desperadoes,27
Quinn,Adams,24,6,1,0,29,2013-04-03,Tacoma Touchdown-Scorers,12,Augusta Autocrats,31
James,Polk,11,4,1,1,18,2013-04-03,Tacoma Touchdown-Scorers,12,Augusta Autocrats,31
Quinn,Adams,39,10,1,1,59,2013-04-10,Tacoma Touchdown-Scorers,7,Grand Rapids Gamers,41
Quinn,Adams,36,13,1,1,56,2013-04-17,Tacoma Touchdown-Scorers,8,Huntington Beach Harriers,7
Quinn,Adams,36,10,1,1,49,2013-04-24,Tacoma Touchdown-Scorers,8,Mobile Misfits,6
Quinn,Adams,32,12,1,1,51,2013-05-01,Tacoma Touchdown-Scorers,14,Boise Bearcats,9
Quinn,Adams,27,8,1,0,46,2013-05-08,Tacoma Touchdown-Scorers,9,Modesto Misanthropes,9
Quinn,Adams,17,6,1,0,26,2013-05-15,Tacoma Touchdown-Scorers,8,Fremont Firebugs,3
James,Polk,9,2,1,1,7,2013-05-15,Tacoma Touchdown-Scorers,8,Fremont Firebugs,3
Quinn,Adams,32,9,1,0,49,2013-05-22,Tacoma Touchdown-Scorers,8,Montgomery Music,31
Quinn,Adams,32,7,1,0,30,2013-05-29,Tacoma Touchdown-Scorers,2,Spokane Stallions,14
Quinn,Adams,22,5,1,0,29,2013-06-05,Tacoma Touchdown-Scorers,8,Richmond Roustabouts,3
James,Polk,14,5,1,1,18,2013-06-05,Tacoma Touchdown-Scorers,8,Richmond Roustabouts,3
Quinn,Adams,34,10,1,0,46,2013-06-12,Tacoma Touchdown-Scorers,10,Yonkers Yellowjackets,16
Quinn,Adams,29,6,1,1,29,2013-06-19,Tacoma Touchdown-Scorers,16,Shreveport Seamen,23
Quinn,Adams,24,9,1,0,52,2013-06-26,Tacoma Touchdown-Scorers,11,San Bernardino Stalkers,9
James,Polk,1,0,1,0,0,2013-06-26,Tacoma Touchdown-Scorers,11,San Bernardino Stalkers,9
Dubya,Bush,23,10,1,1,63,2013-03-20,Glendale Centers,32,Des Moines Desperadoes,35
William,Harrison,10,7,0,2,106,2013-03-20,Glendale Centers,32,Des Moines Desperadoes,35
Dubya,Bush,29,12,1,0,95,2013-03-27,Glendale Centers,4,Augusta Autocrats,35
Dubya,Bush,31,15,1,0,100,2013-04-03,Glendale Centers,0,Grand Rapids Gamers,21
Dubya,Bush,37,16,1,1,141,2013-04-10,Glendale Centers,14,Huntington Beach Harriers,38
Dubya,Bush,24,10,1,1,65,2013-04-17,Glendale Centers,21,Mobile Misfits,7
William,Harrison,3,2,0,1,28,2013-04-17,Glendale Centers,21,Mobile Misfits,7
Dubya,Bush,33,12,1,1,89,2013-04-24,Glendale Centers,11,Boise Bearcats,27
Dubya,Bush,28,13,1,0,92,2013-05-01,Glendale Centers,5,Modesto Misanthropes,41
Dubya,Bush,29,14,1,0,113,2013-05-08,Glendale Centers,15,Fremont Firebugs,28
William,Harrison,7,4,0,1,60,2013-05-08,Glendale Centers,15,Fremont Firebugs,28
Dubya,Bush,34,13,1,1,100,2013-05-15,Glendale Centers,7,Montgomery Music,31
Dubya,Bush,26,12,1,0,90,2013-05-22,Glendale Centers,12,Spokane Stallions,7
Dubya,Bush,32,15,1,1,133,2013-05-29,Glendale Centers,10,Richmond Roustabouts,21
Dubya,Bush,33,10,1,0,66,2013-06-05,Glendale Centers,0,Yonkers Yellowjackets,41
William,Harrison,3,2,0,0,28,2013-06-05,Glendale Centers,0,Yonkers Yellowjackets,41
Dubya,Bush,32,15,1,0,96,2013-06-12,Glendale Centers,0,Shreveport Seamen,37
Dubya,Bush,26,11,1,0,89,2013-06-19,Glendale Centers,19,San Bernardino Stalkers,17
William,Harrison,8,5,0,1,84,2013-06-19,Glendale Centers,19,San Bernardino Stalkers,17
Dubya,Bush,24,10,1,1,78,2013-06-26,Glendale Centers,16,Tacoma Touchdown-Scorers,23
William,Harrison,3,2,0,0,33,2013-06-26,Glendale Centers,16,Tacoma Touchdown-Scorers,23
Franklin,Roosevelt,28,21,0,5,320,2013-03-20,Des Moines Desperadoes,61,Augusta Autocrats,3
Big Bill,Taft,7,5,0,2,81,2013-03-20,Des Moines Desperadoes,61,Augusta Autocrats,3
Franklin,Roosevelt,36,27,0,6,420,2013-03-27,Des Moines Desperadoes,45,Grand Rapids Gamers,31
Franklin,Roosevelt,34,29,0,8,561,2013-04-03,Des Moines Desperadoes,65,Huntington Beach Harriers,20
Franklin,Roosevelt,22,17,0,4,293,2013-04-10,Des Moines Desperadoes,31,Mobile Misfits,17
Big Bill,Taft,4,2,0,0,35,2013-04-10,Des Moines Desperadoes,31,Mobile Misfits,17
Franklin,Roosevelt,30,24,0,6,366,2013-04-17,Des Moines Desperadoes,47,Boise Bearcats,0
Big Bill,Taft,7,5,0,0,73,2013-04-17,Des Moines Desperadoes,47,Boise Bearcats,0
Franklin,Roosevelt,25,21,0,4,350,2013-04-24,Des Moines Desperadoes,45,Modesto Misanthropes,21
Big Bill,Taft,8,5,0,2,91,2013-04-24,Des Moines Desperadoes,45,Modesto Misanthropes,21
Franklin,Roosevelt,21,14,0,3,219,2013-05-01,Des Moines Desperadoes,26,Fremont Firebugs,9
Big Bill,Taft,3,2,0,0,32,2013-05-01,Des Moines Desperadoes,26,Fremont Firebugs,9
Franklin,Roosevelt,38,27,0,7,450,2013-05-08,Des Moines Desperadoes,49,Montgomery Music,17
Franklin,Roosevelt,32,26,0,6,457,2013-05-15,Des Moines Desperadoes,52,Spokane Stallions,13
Big Bill,Taft,1,0,0,0,0,2013-05-15,Des Moines Desperadoes,52,Spokane Stallions,13
Franklin,Roosevelt,39,29,0,8,536,2013-05-22,Des Moines Desperadoes,67,Richmond Roustabouts,6
Franklin,Roosevelt,31,25,0,6,448,2013-05-29,Des Moines Desperadoes,44,Yonkers Yellowjackets,13
Franklin,Roosevelt,32,25,0,4,357,2013-06-05,Des Moines Desperadoes,36,Shreveport Seamen,17
Big Bill,Taft,3,2,0,0,32,2013-06-05,Des Moines Desperadoes,36,Shreveport Seamen,17
Franklin,Roosevelt,35,30,0,7,442,2013-06-12,Des Moines Desperadoes,61,San Bernardino Stalkers,34
Franklin,Roosevelt,33,24,0,7,465,2013-06-19,Des Moines Desperadoes,53,Tacoma Touchdown-Scorers,31
Franklin,Roosevelt,21,16,0,5,307,2013-06-26,Des Moines Desperadoes,44,Glendale Centers,41
Big Bill,Taft,5,4,0,1,57,2013-06-26,Des Moines Desperadoes,44,Glendale Centers,41
Harry,Truman,23,10,1,1,93,2013-03-20,Augusta Autocrats,16,Grand Rapids Gamers,44
Lyndon,Johnson,6,2,0,1,17,2013-03-20,Augusta Autocrats,16,Grand Rapids Gamers,44
Harry,Truman,19,8,1,0,64,2013-03-27,Augusta Autocrats,0,Huntington Beach Harriers,3
Lyndon,Johnson,8,3,0,0,30,2013-03-27,Augusta Autocrats,0,Huntington Beach Harriers,3
Harry,Truman,25,8,1,1,62,2013-04-03,Augusta Autocrats,12,Mobile Misfits,0
Lyndon,Johnson,7,3,0,0,29,2013-04-03,Augusta Autocrats,12,Mobile Misfits,0
Harry,Truman,33,11,1,1,105,2013-04-10,Augusta Autocrats,18,Boise Bearcats,6
Lyndon,Johnson,1,0,0,0,0,2013-04-10,Augusta Autocrats,18,Boise Bearcats,6
Harry,Truman,33,16,1,0,143,2013-04-17,Augusta Autocrats,6,Modesto Misanthropes,30
Harry,Truman,36,18,1,0,144,2013-04-24,Augusta Autocrats,2,Fremont Firebugs,7
Harry,Truman,37,17,1,1,145,2013-05-01,Augusta Autocrats,17,Montgomery Music,34
Harry,Truman,36,18,1,1,122,2013-05-08,Augusta Autocrats,13,Spokane Stallions,16
Harry,Truman,35,12,1,0,113,2013-05-15,Augusta Autocrats,4,Richmond Roustabouts,34
Harry,Truman,20,8,1,1,66,2013-05-22,Augusta Autocrats,13,Yonkers Yellowjackets,13
Lyndon,Johnson,8,3,0,0,23,2013-05-22,Augusta Autocrats,13,Yonkers Yellowjackets,13
Harry,Truman,35,17,1,1,148,2013-05-29,Augusta Autocrats,16,Shreveport Seamen,13
Harry,Truman,29,10,1,1,88,2013-06-05,Augusta Autocrats,19,San Bernardino Stalkers,27
Lyndon,Johnson,4,1,0,0,10,2013-06-05,Augusta Autocrats,19,San Bernardino Stalkers,27
Harry,Truman,16,5,1,1,44,2013-06-12,Augusta Autocrats,24,Tacoma Touchdown-Scorers,37
Lyndon,Johnson,10,4,0,1,37,2013-06-12,Augusta Autocrats,24,Tacoma Touchdown-Scorers,37
Harry,Truman,19,6,1,1,53,2013-06-19,Augusta Autocrats,8,Glendale Centers,20
Lyndon,Johnson,5,2,0,0,18,2013-06-19,Augusta Autocrats,8,Glendale Centers,20
