firstName,lastName,attempts,completions,interceptions,touchdowns,yards,whenPlayed,ourTeam,ourScore,theirTeam,theirScore
Millard,Fillmore,10,5,0,1,56,2012-03-21,Tacoma Touchdown-Scorers,18,Glendale Centers,34
Jack,Kennedy,18,6,1,1,38,2012-03-28,Tacoma Touchdown-Scorers,8,Des Moines Desperadoes,28
Millard,Fillmore,10,6,0,0,58,2012-03-28,Tacoma Touchdown-Scorers,8,Des Moines Desperadoes,28
Jack,Kennedy,19,7,1,1,52,2012-04-04,Tacoma Touchdown-Scorers,11,Augusta Autocrats,38
Millard,Fillmore,7,4,0,0,46,2012-04-04,Tacoma Touchdown-Scorers,11,Augusta Autocrats,38
Jack,Kennedy,20,6,1,1,50,2012-04-11,Tacoma Touchdown-Scorers,18,Grand Rapids Gamers,9
Millard,Fillmore,8,4,0,0,39,2012-04-11,Tacoma Touchdown-Scorers,18,Grand Rapids Gamers,9
Jack,Kennedy,15,7,1,1,48,2012-04-18,Tacoma Touchdown-Scorers,23,Huntington Beach Harriers,31
Millard,Fillmore,10,5,0,1,45,2012-04-18,Tacoma Touchdown-Scorers,23,Huntington Beach Harriers,31
Jack,Kennedy,27,10,1,1,70,2012-04-25,Tacoma Touchdown-Scorers,11,Mobile Misfits,44
Jack,Kennedy,36,13,1,0,84,2012-05-02,Tacoma Touchdown-Scorers,12,Boise Bearcats,7
Jack,Kennedy,28,14,1,0,101,2012-05-09,Tacoma Touchdown-Scorers,8,Modesto Misanthropes,21
Millard,Fillmore,3,1,0,0,11,2012-05-09,Tacoma Touchdown-Scorers,8,Modesto Misanthropes,21
Jack,Kennedy,26,8,1,0,52,2012-05-16,Tacoma Touchdown-Scorers,10,Fremont Firebugs,24
Jack,Kennedy,27,11,1,0,79,2012-05-23,Tacoma Touchdown-Scorers,10,Montgomery Music,7
Millard,Fillmore,8,4,0,0,45,2012-05-23,Tacoma Touchdown-Scorers,10,Montgomery Music,7
Jack,Kennedy,20,9,1,0,77,2012-05-30,Tacoma Touchdown-Scorers,3,Spokane Stallions,7
Millard,Fillmore,6,3,0,0,29,2012-05-30,Tacoma Touchdown-Scorers,3,Spokane Stallions,7
Jack,Kennedy,36,15,1,0,101,2012-06-06,Tacoma Touchdown-Scorers,7,Richmond Roustabouts,24
Jack,Kennedy,30,11,1,0,71,2012-06-13,Tacoma Touchdown-Scorers,4,Yonkers Yellowjackets,24
Jack,Kennedy,37,17,1,0,137,2012-06-20,Tacoma Touchdown-Scorers,5,Shreveport Seamen,44
Jack,Kennedy,28,10,1,1,85,2012-06-27,Tacoma Touchdown-Scorers,16,San Bernardino Stalkers,23
Millard,Fillmore,8,4,0,1,44,2012-06-27,Tacoma Touchdown-Scorers,16,San Bernardino Stalkers,23
James,Monroe,23,14,0,3,219,2012-03-21,Glendale Centers,30,Des Moines Desperadoes,13
Jimmy,Carter,10,5,0,1,70,2012-03-21,Glendale Centers,30,Des Moines Desperadoes,13
James,Monroe,32,20,0,4,307,2012-03-28,Glendale Centers,31,Augusta Autocrats,23
James,Monroe,23,15,0,2,225,2012-04-04,Glendale Centers,23,Grand Rapids Gamers,28
Jimmy,Carter,2,1,0,1,12,2012-04-04,Glendale Centers,23,Grand Rapids Gamers,28
James,Monroe,38,23,0,4,271,2012-04-11,Glendale Centers,33,Huntington Beach Harriers,3
James,Monroe,25,16,0,2,189,2012-04-18,Glendale Centers,23,Mobile Misfits,10
James,Monroe,33,22,0,3,287,2012-04-25,Glendale Centers,25,Boise Bearcats,9
Jimmy,Carter,4,2,0,0,26,2012-04-25,Glendale Centers,25,Boise Bearcats,9
James,Monroe,19,13,0,3,197,2012-05-02,Glendale Centers,44,Modesto Misanthropes,21
Jimmy,Carter,11,7,0,2,106,2012-05-02,Glendale Centers,44,Modesto Misanthropes,21
James,Monroe,30,18,0,3,244,2012-05-09,Glendale Centers,31,Fremont Firebugs,34
James,Monroe,20,15,0,2,182,2012-05-16,Glendale Centers,25,Montgomery Music,23
Jimmy,Carter,10,6,0,1,66,2012-05-16,Glendale Centers,25,Montgomery Music,23
James,Monroe,35,26,0,4,353,2012-05-23,Glendale Centers,33,Spokane Stallions,27
James,Monroe,31,21,0,3,325,2012-05-30,Glendale Centers,32,Richmond Roustabouts,34
James,Monroe,27,17,0,2,221,2012-06-06,Glendale Centers,26,Yonkers Yellowjackets,10
James,Monroe,39,29,0,3,339,2012-06-13,Glendale Centers,22,Shreveport Seamen,30
James,Monroe,35,25,1,5,369,2012-06-20,Glendale Centers,35,San Bernardino Stalkers,23
James,Monroe,39,26,0,3,319,2012-06-27,Glendale Centers,24,Tacoma Touchdown-Scorers,10
Harry,Truman,33,24,0,7,447,2012-03-21,Des Moines Desperadoes,59,Augusta Autocrats,6
Harry,Truman,30,20,0,4,330,2012-03-28,Des Moines Desperadoes,33,Grand Rapids Gamers,35
Harry,Truman,16,11,0,2,183,2012-04-04,Des Moines Desperadoes,24,Huntington Beach Harriers,7
Herbert,Hoover,9,3,1,1,22,2012-04-04,Des Moines Desperadoes,24,Huntington Beach Harriers,7
Harry,Truman,22,15,0,3,278,2012-04-11,Des Moines Desperadoes,26,Mobile Misfits,14
Herbert,Hoover,11,4,1,0,31,2012-04-11,Des Moines Desperadoes,26,Mobile Misfits,14
Harry,Truman,24,19,0,4,312,2012-04-18,Des Moines Desperadoes,36,Boise Bearcats,30
Herbert,Hoover,3,1,1,0,7,2012-04-18,Des Moines Desperadoes,36,Boise Bearcats,30
Harry,Truman,34,23,0,5,322,2012-04-25,Des Moines Desperadoes,38,Modesto Misanthropes,35
Harry,Truman,31,26,0,6,387,2012-05-02,Des Moines Desperadoes,51,Fremont Firebugs,44
Harry,Truman,34,24,0,6,365,2012-05-09,Des Moines Desperadoes,49,Montgomery Music,27
Harry,Truman,28,24,0,6,402,2012-05-16,Des Moines Desperadoes,54,Spokane Stallions,6
Harry,Truman,31,24,0,6,408,2012-05-23,Des Moines Desperadoes,54,Richmond Roustabouts,10
Herbert,Hoover,7,2,1,0,14,2012-05-23,Des Moines Desperadoes,54,Richmond Roustabouts,10
Harry,Truman,33,26,0,6,379,2012-05-30,Des Moines Desperadoes,51,Yonkers Yellowjackets,17
Herbert,Hoover,1,0,1,0,0,2012-05-30,Des Moines Desperadoes,51,Yonkers Yellowjackets,17
Harry,Truman,24,19,0,4,353,2012-06-06,Des Moines Desperadoes,37,Shreveport Seamen,21
Herbert,Hoover,8,2,1,1,15,2012-06-06,Des Moines Desperadoes,37,Shreveport Seamen,21
Harry,Truman,26,22,0,6,382,2012-06-13,Des Moines Desperadoes,45,San Bernardino Stalkers,7
Harry,Truman,28,20,0,4,290,2012-06-20,Des Moines Desperadoes,36,Tacoma Touchdown-Scorers,9
Herbert,Hoover,8,3,1,0,24,2012-06-20,Des Moines Desperadoes,36,Tacoma Touchdown-Scorers,9
Harry,Truman,25,21,0,4,287,2012-06-27,Des Moines Desperadoes,32,Glendale Centers,6
Tom,Jefferson,32,24,0,4,335,2012-03-21,Augusta Autocrats,33,Grand Rapids Gamers,14
Tom,Jefferson,35,24,0,5,334,2012-03-28,Augusta Autocrats,35,Huntington Beach Harriers,3
Tom,Jefferson,34,25,0,4,375,2012-04-04,Augusta Autocrats,29,Mobile Misfits,6
Tom,Jefferson,19,13,0,2,189,2012-04-11,Augusta Autocrats,15,Boise Bearcats,24
Martin,Van Buren,5,2,0,0,21,2012-04-11,Augusta Autocrats,15,Boise Bearcats,24
Tom,Jefferson,25,17,0,4,269,2012-04-18,Augusta Autocrats,34,Modesto Misanthropes,14
Tom,Jefferson,29,23,0,5,373,2012-04-25,Augusta Autocrats,47,Fremont Firebugs,27
Tom,Jefferson,36,27,0,6,414,2012-05-02,Augusta Autocrats,51,Montgomery Music,37
Tom,Jefferson,25,19,0,4,333,2012-05-09,Augusta Autocrats,47,Spokane Stallions,34
Martin,Van Buren,9,4,0,1,57,2012-05-09,Augusta Autocrats,47,Spokane Stallions,34
Tom,Jefferson,25,16,0,3,266,2012-05-16,Augusta Autocrats,22,Richmond Roustabouts,3
Tom,Jefferson,32,21,0,5,366,2012-05-23,Augusta Autocrats,47,Yonkers Yellowjackets,28
Tom,Jefferson,26,21,0,4,301,2012-05-30,Augusta Autocrats,30,Shreveport Seamen,3
Tom,Jefferson,27,17,0,4,234,2012-06-06,Augusta Autocrats,40,San Bernardino Stalkers,38
Tom,Jefferson,33,24,0,6,432,2012-06-13,Augusta Autocrats,52,Tacoma Touchdown-Scorers,31
Tom,Jefferson,32,25,0,5,358,2012-06-20,Augusta Autocrats,47,Glendale Centers,41
Tom,Jefferson,18,13,0,3,197,2012-06-27,Augusta Autocrats,29,Des Moines Desperadoes,28
Martin,Van Buren,10,5,0,0,54,2012-06-27,Augusta Autocrats,29,Des Moines Desperadoes,28
Andrew,Johnson,31,21,0,4,269,2012-03-21,Grand Rapids Gamers,32,Huntington Beach Harriers,35
Andrew,Johnson,26,14,0,3,194,2012-03-28,Grand Rapids Gamers,25,Mobile Misfits,7
Andrew,Johnson,30,21,0,4,336,2012-04-04,Grand Rapids Gamers,30,Boise Bearcats,9
Andrew,Johnson,22,15,0,2,214,2012-04-11,Grand Rapids Gamers,31,Modesto Misanthropes,17
Ike,Eisenhower,11,5,0,1,54,2012-04-11,Grand Rapids Gamers,31,Modesto Misanthropes,17
Andrew,Johnson,30,17,0,2,241,2012-04-18,Grand Rapids Gamers,23,Fremont Firebugs,35
Ike,Eisenhower,8,4,0,1,41,2012-04-18,Grand Rapids Gamers,23,Fremont Firebugs,35
Andrew,Johnson,22,15,0,3,235,2012-04-25,Grand Rapids Gamers,27,Montgomery Music,14
Ike,Eisenhower,9,5,0,0,54,2012-04-25,Grand Rapids Gamers,27,Montgomery Music,14
Andrew,Johnson,29,22,0,3,335,2012-05-02,Grand Rapids Gamers,24,Spokane Stallions,9
Andrew,Johnson,21,13,0,3,196,2012-05-09,Grand Rapids Gamers,33,Richmond Roustabouts,20
Ike,Eisenhower,6,3,0,1,29,2012-05-09,Grand Rapids Gamers,33,Richmond Roustabouts,20
Andrew,Johnson,32,21,0,3,329,2012-05-16,Grand Rapids Gamers,32,Yonkers Yellowjackets,9
Andrew,Johnson,34,19,0,3,271,2012-05-23,Grand Rapids Gamers,29,Shreveport Seamen,23
Andrew,Johnson,25,16,0,3,247,2012-05-30,Grand Rapids Gamers,29,San Bernardino Stalkers,31
Andrew,Johnson,25,19,0,3,257,2012-06-06,Grand Rapids Gamers,32,Tacoma Touchdown-Scorers,7
Andrew,Johnson,24,16,0,2,191,2012-06-13,Grand Rapids Gamers,26,Glendale Centers,6
Ike,Eisenhower,2,0,0,0,0,2012-06-13,Grand Rapids Gamers,26,Glendale Centers,6
Andrew,Johnson,31,23,0,5,367,2012-06-20,Grand Rapids Gamers,40,Des Moines Desperadoes,34
Ike,Eisenhower,5,2,0,0,20,2012-06-20,Grand Rapids Gamers,40,Des Moines Desperadoes,34
Andrew,Johnson,32,22,0,3,299,2012-06-27,Grand Rapids Gamers,23,Augusta Autocrats,3
John,Tyler,22,6,1,0,33,2012-03-21,Huntington Beach Harriers,14,Mobile Misfits,35
William,Harrison,8,7,0,2,113,2012-03-21,Huntington Beach Harriers,14,Mobile Misfits,35
John,Tyler,22,8,1,0,44,2012-03-28,Huntington Beach Harriers,17,Boise Bearcats,0
William,Harrison,9,7,0,1,101,2012-03-28,Huntington Beach Harriers,17,Boise Bearcats,0
John,Tyler,27,10,1,0,53,2012-04-04,Huntington Beach Harriers,9,Modesto Misanthropes,16
John,Tyler,28,10,1,0,48,2012-04-11,Huntington Beach Harriers,8,Fremont Firebugs,10
John,Tyler,32,9,1,0,47,2012-04-18,Huntington Beach Harriers,8,Montgomery Music,31
William,Harrison,4,3,0,1,47,2012-04-18,Huntington Beach Harriers,8,Montgomery Music,31
John,Tyler,31,11,1,0,72,2012-04-25,Huntington Beach Harriers,6,Spokane Stallions,3
John,Tyler,31,9,1,1,51,2012-05-02,Huntington Beach Harriers,15,Richmond Roustabouts,35
John,Tyler,34,12,1,1,75,2012-05-09,Huntington Beach Harriers,10,Yonkers Yellowjackets,30
John,Tyler,33,13,1,1,70,2012-05-16,Huntington Beach Harriers,12,Shreveport Seamen,41
John,Tyler,23,7,1,1,36,2012-05-23,Huntington Beach Harriers,39,San Bernardino Stalkers,31
William,Harrison,12,9,0,3,158,2012-05-23,Huntington Beach Harriers,39,San Bernardino Stalkers,31
John,Tyler,23,8,1,1,44,2012-05-30,Huntington Beach Harriers,32,Tacoma Touchdown-Scorers,0
William,Harrison,9,8,0,2,142,2012-05-30,Huntington Beach Harriers,32,Tacoma Touchdown-Scorers,0
John,Tyler,31,7,1,1,39,2012-06-06,Huntington Beach Harriers,16,Glendale Centers,41
John,Tyler,32,10,1,0,66,2012-06-13,Huntington Beach Harriers,8,Des Moines Desperadoes,13
John,Tyler,33,9,1,0,52,2012-06-20,Huntington Beach Harriers,4,Augusta Autocrats,35
John,Tyler,35,14,1,1,69,2012-06-27,Huntington Beach Harriers,18,Grand Rapids Gamers,34
Quinn,Adams,39,25,1,4,303,2012-03-21,Mobile Misfits,28,Boise Bearcats,27
Quinn,Adams,37,25,0,3,337,2012-03-28,Mobile Misfits,21,Modesto Misanthropes,34
Quinn,Adams,39,26,0,2,279,2012-04-04,Mobile Misfits,15,Fremont Firebugs,7
Quinn,Adams,27,14,0,2,184,2012-04-11,Mobile Misfits,26,Montgomery Music,16
Quinn,Adams,26,18,0,3,248,2012-04-18,Mobile Misfits,25,Spokane Stallions,41
Quinn,Adams,28,17,0,3,219,2012-04-25,Mobile Misfits,25,Richmond Roustabouts,14
Quinn,Adams,36,19,0,2,245,2012-05-02,Mobile Misfits,14,Yonkers Yellowjackets,23
James,Polk,1,0,1,0,0,2012-05-02,Mobile Misfits,14,Yonkers Yellowjackets,23
Quinn,Adams,27,15,0,1,175,2012-05-09,Mobile Misfits,16,Shreveport Seamen,17
Quinn,Adams,30,20,0,3,257,2012-05-16,Mobile Misfits,25,San Bernardino Stalkers,20
James,Polk,5,1,1,0,7,2012-05-16,Mobile Misfits,25,San Bernardino Stalkers,20
Quinn,Adams,39,27,0,3,305,2012-05-23,Mobile Misfits,30,Tacoma Touchdown-Scorers,20
Quinn,Adams,23,14,0,2,143,2012-05-30,Mobile Misfits,21,Glendale Centers,37
James,Polk,4,1,1,1,8,2012-05-30,Mobile Misfits,21,Glendale Centers,37
Quinn,Adams,21,11,0,1,154,2012-06-06,Mobile Misfits,26,Des Moines Desperadoes,13
James,Polk,4,1,1,1,9,2012-06-06,Mobile Misfits,26,Des Moines Desperadoes,13
Quinn,Adams,16,10,0,2,125,2012-06-13,Mobile Misfits,21,Augusta Autocrats,9
James,Polk,8,4,1,1,32,2012-06-13,Mobile Misfits,21,Augusta Autocrats,9
Quinn,Adams,29,14,0,1,152,2012-06-20,Mobile Misfits,19,Grand Rapids Gamers,27
Quinn,Adams,26,14,0,1,190,2012-06-27,Mobile Misfits,11,Huntington Beach Harriers,44
Tom,Wilson,29,17,0,2,230,2013-03-20,Boise Bearcats,17,Modesto Misanthropes,17
Tom,Wilson,36,27,0,4,360,2013-03-27,Boise Bearcats,28,Fremont Firebugs,28
Tom,Wilson,33,23,0,5,352,2013-04-03,Boise Bearcats,39,Montgomery Music,6
Tom,Wilson,33,23,0,4,277,2013-04-10,Boise Bearcats,37,Spokane Stallions,34
Tom,Wilson,27,20,0,4,316,2013-04-17,Boise Bearcats,30,Richmond Roustabouts,13
Andy,Jackson,9,2,1,0,10,2013-04-17,Boise Bearcats,30,Richmond Roustabouts,13
Tom,Wilson,33,23,0,4,276,2013-04-24,Boise Bearcats,29,Yonkers Yellowjackets,27
Tom,Wilson,33,19,0,2,240,2013-05-01,Boise Bearcats,25,Shreveport Seamen,14
Tom,Wilson,19,12,0,2,160,2013-05-08,Boise Bearcats,23,San Bernardino Stalkers,20
Andy,Jackson,11,4,1,0,23,2013-05-08,Boise Bearcats,23,San Bernardino Stalkers,20
Tom,Wilson,22,15,0,3,203,2013-05-15,Boise Bearcats,21,Tacoma Touchdown-Scorers,24
Andy,Jackson,5,1,1,0,5,2013-05-15,Boise Bearcats,21,Tacoma Touchdown-Scorers,24
Tom,Wilson,35,24,0,4,349,2013-05-22,Boise Bearcats,29,Glendale Centers,9
Tom,Wilson,27,19,0,3,299,2013-05-29,Boise Bearcats,22,Des Moines Desperadoes,38
Tom,Wilson,27,19,0,3,263,2013-06-05,Boise Bearcats,31,Augusta Autocrats,31
Tom,Wilson,39,28,0,4,357,2013-06-12,Boise Bearcats,36,Grand Rapids Gamers,6
Tom,Wilson,22,16,0,2,216,2013-06-19,Boise Bearcats,16,Huntington Beach Harriers,34
Andy,Jackson,4,1,1,0,5,2013-06-19,Boise Bearcats,16,Huntington Beach Harriers,34
Tom,Wilson,27,15,0,2,195,2013-06-26,Boise Bearcats,14,Mobile Misfits,38
Andy,Jackson,9,3,1,0,14,2013-06-26,Boise Bearcats,14,Mobile Misfits,38
George,Washington,26,9,1,1,84,2013-03-20,Modesto Misanthropes,25,Fremont Firebugs,9
Lyndon,Johnson,3,1,1,1,7,2013-03-20,Modesto Misanthropes,25,Fremont Firebugs,9
George,Washington,30,12,1,0,105,2013-03-27,Modesto Misanthropes,12,Montgomery Music,13
George,Washington,39,17,2,2,149,2013-04-03,Modesto Misanthropes,26,Spokane Stallions,0
George,Washington,28,9,1,1,71,2013-04-10,Modesto Misanthropes,9,Richmond Roustabouts,13
Lyndon,Johnson,1,0,1,0,0,2013-04-10,Modesto Misanthropes,9,Richmond Roustabouts,13
George,Washington,38,19,1,1,150,2013-04-17,Modesto Misanthropes,8,Yonkers Yellowjackets,16
George,Washington,30,11,1,1,99,2013-04-24,Modesto Misanthropes,14,Shreveport Seamen,13
Lyndon,Johnson,8,2,1,1,14,2013-04-24,Modesto Misanthropes,14,Shreveport Seamen,13
George,Washington,34,17,1,1,146,2013-05-01,Modesto Misanthropes,12,San Bernardino Stalkers,0
Lyndon,Johnson,2,0,1,0,0,2013-05-01,Modesto Misanthropes,12,San Bernardino Stalkers,0
George,Washington,21,8,1,0,67,2013-05-08,Modesto Misanthropes,18,Tacoma Touchdown-Scorers,3
Lyndon,Johnson,8,4,1,1,29,2013-05-08,Modesto Misanthropes,18,Tacoma Touchdown-Scorers,3
George,Washington,26,11,1,1,81,2013-05-15,Modesto Misanthropes,13,Glendale Centers,20
Lyndon,Johnson,10,4,1,0,28,2013-05-15,Modesto Misanthropes,13,Glendale Centers,20
George,Washington,32,13,1,1,101,2013-05-22,Modesto Misanthropes,19,Des Moines Desperadoes,10
George,Washington,27,12,1,0,85,2013-05-29,Modesto Misanthropes,7,Augusta Autocrats,41
George,Washington,33,11,1,0,97,2013-06-05,Modesto Misanthropes,1,Grand Rapids Gamers,28
George,Washington,38,19,1,0,132,2013-06-12,Modesto Misanthropes,5,Huntington Beach Harriers,35
George,Washington,31,12,1,1,103,2013-06-19,Modesto Misanthropes,18,Mobile Misfits,35
Lyndon,Johnson,2,0,1,0,0,2013-06-19,Modesto Misanthropes,18,Mobile Misfits,35
George,Washington,35,15,1,0,101,2013-06-26,Modesto Misanthropes,6,Boise Bearcats,37
Barry,Obama,25,19,0,4,273,2013-03-20,Fremont Firebugs,35,Montgomery Music,34
Barry,Obama,30,25,0,5,365,2013-03-27,Fremont Firebugs,42,Spokane Stallions,38
Barry,Obama,39,30,0,7,456,2013-04-03,Fremont Firebugs,56,Richmond Roustabouts,14
Barry,Obama,35,30,0,7,435,2013-04-10,Fremont Firebugs,61,Yonkers Yellowjackets,10
Barry,Obama,29,21,0,6,360,2013-04-17,Fremont Firebugs,47,Shreveport Seamen,20
Barry,Obama,28,20,0,5,381,2013-04-24,Fremont Firebugs,41,San Bernardino Stalkers,3
Barry,Obama,34,28,0,8,507,2013-05-01,Fremont Firebugs,65,Tacoma Touchdown-Scorers,27
Barry,Obama,27,19,0,4,280,2013-05-08,Fremont Firebugs,38,Glendale Centers,20
John,Adams,6,1,1,1,5,2013-05-08,Fremont Firebugs,38,Glendale Centers,20
Barry,Obama,23,18,0,3,278,2013-05-15,Fremont Firebugs,32,Des Moines Desperadoes,30
John,Adams,6,2,1,1,9,2013-05-15,Fremont Firebugs,32,Des Moines Desperadoes,30
Barry,Obama,25,22,0,4,336,2013-05-22,Fremont Firebugs,37,Augusta Autocrats,34
Barry,Obama,23,17,0,3,277,2013-05-29,Fremont Firebugs,33,Grand Rapids Gamers,10
John,Adams,3,1,1,0,4,2013-05-29,Fremont Firebugs,33,Grand Rapids Gamers,10
Barry,Obama,38,27,0,6,458,2013-06-05,Fremont Firebugs,53,Huntington Beach Harriers,27
Barry,Obama,23,19,0,3,264,2013-06-12,Fremont Firebugs,28,Mobile Misfits,10
John,Adams,9,3,1,1,15,2013-06-12,Fremont Firebugs,28,Mobile Misfits,10
Barry,Obama,26,22,0,6,373,2013-06-19,Fremont Firebugs,42,Boise Bearcats,0
Barry,Obama,27,22,0,5,371,2013-06-26,Fremont Firebugs,43,Modesto Misanthropes,3
Dick,Nixon,25,14,0,2,130,2013-03-20,Montgomery Music,18,Spokane Stallions,7
Dick,Nixon,30,15,0,2,144,2013-03-27,Montgomery Music,28,Richmond Roustabouts,37
Rutherford,Hayes,7,5,0,2,81,2013-03-27,Montgomery Music,28,Richmond Roustabouts,37
Dick,Nixon,39,16,0,1,136,2013-04-03,Montgomery Music,14,Yonkers Yellowjackets,41
Dick,Nixon,27,14,0,1,132,2013-04-10,Montgomery Music,13,Shreveport Seamen,10
Dick,Nixon,32,17,0,2,158,2013-04-17,Montgomery Music,25,San Bernardino Stalkers,24
Dick,Nixon,31,17,0,1,171,2013-04-24,Montgomery Music,14,Tacoma Touchdown-Scorers,35
Rutherford,Hayes,2,1,0,0,14,2013-04-24,Montgomery Music,14,Tacoma Touchdown-Scorers,35
Dick,Nixon,28,16,0,2,173,2013-05-01,Montgomery Music,25,Glendale Centers,14
Rutherford,Hayes,2,1,0,1,19,2013-05-01,Montgomery Music,25,Glendale Centers,14
Dick,Nixon,31,17,0,1,138,2013-05-08,Montgomery Music,10,Des Moines Desperadoes,16
Dick,Nixon,26,11,0,2,121,2013-05-15,Montgomery Music,24,Augusta Autocrats,31
Rutherford,Hayes,2,1,0,1,16,2013-05-15,Montgomery Music,24,Augusta Autocrats,31
Dick,Nixon,16,8,0,1,87,2013-05-22,Montgomery Music,30,Grand Rapids Gamers,20
Rutherford,Hayes,9,7,0,2,113,2013-05-22,Montgomery Music,30,Grand Rapids Gamers,20
Dick,Nixon,19,7,0,1,62,2013-05-29,Montgomery Music,21,Huntington Beach Harriers,37
Rutherford,Hayes,5,3,0,1,44,2013-05-29,Montgomery Music,21,Huntington Beach Harriers,37
Dick,Nixon,37,22,0,1,221,2013-06-05,Montgomery Music,15,Mobile Misfits,9
Dick,Nixon,28,15,0,1,123,2013-06-12,Montgomery Music,11,Boise Bearcats,37
Dick,Nixon,19,10,0,0,110,2013-06-19,Montgomery Music,10,Modesto Misanthropes,24
Rutherford,Hayes,6,4,0,0,63,2013-06-19,Montgomery Music,10,Modesto Misanthropes,24
Dick,Nixon,29,14,0,2,156,2013-06-26,Montgomery Music,14,Fremont Firebugs,6
Sam,Grant,22,6,1,1,26,2013-03-20,Spokane Stallions,24,Richmond Roustabouts,34
Ben,Harrison,9,6,0,2,109,2013-03-20,Spokane Stallions,24,Richmond Roustabouts,34
Sam,Grant,39,14,1,1,70,2013-03-27,Spokane Stallions,16,Yonkers Yellowjackets,35
Sam,Grant,35,7,1,0,30,2013-04-03,Spokane Stallions,1,Shreveport Seamen,31
Sam,Grant,38,10,1,1,43,2013-04-10,Spokane Stallions,16,San Bernardino Stalkers,6
Sam,Grant,32,11,1,1,49,2013-04-17,Spokane Stallions,21,Tacoma Touchdown-Scorers,16
Ben,Harrison,5,4,0,1,59,2013-04-17,Spokane Stallions,21,Tacoma Touchdown-Scorers,16
Sam,Grant,28,9,1,0,44,2013-04-24,Spokane Stallions,3,Glendale Centers,9
Sam,Grant,38,13,1,1,67,2013-05-01,Spokane Stallions,17,Des Moines Desperadoes,37
Sam,Grant,21,4,1,0,15,2013-05-08,Spokane Stallions,13,Augusta Autocrats,37
Ben,Harrison,3,2,0,1,34,2013-05-08,Spokane Stallions,13,Augusta Autocrats,37
Sam,Grant,24,5,1,1,22,2013-05-15,Spokane Stallions,7,Grand Rapids Gamers,20
Ben,Harrison,2,1,0,0,14,2013-05-15,Spokane Stallions,7,Grand Rapids Gamers,20
Sam,Grant,28,5,1,1,25,2013-05-22,Spokane Stallions,8,Huntington Beach Harriers,27
Sam,Grant,32,9,1,1,45,2013-05-29,Spokane Stallions,26,Mobile Misfits,27
Ben,Harrison,2,1,0,1,16,2013-05-29,Spokane Stallions,26,Mobile Misfits,27
Sam,Grant,30,8,1,0,36,2013-06-05,Spokane Stallions,5,Boise Bearcats,23
Sam,Grant,37,8,1,1,38,2013-06-12,Spokane Stallions,18,Modesto Misanthropes,23
Sam,Grant,17,4,1,0,18,2013-06-19,Spokane Stallions,24,Fremont Firebugs,20
Ben,Harrison,11,9,0,3,157,2013-06-19,Spokane Stallions,24,Fremont Firebugs,20
Sam,Grant,33,12,1,0,46,2013-06-26,Spokane Stallions,2,Montgomery Music,7
William,McKinley,29,21,0,6,389,2013-03-20,Richmond Roustabouts,42,Yonkers Yellowjackets,31
William,McKinley,21,15,0,3,219,2013-03-27,Richmond Roustabouts,23,Shreveport Seamen,30
Jim,Buchanan,5,2,0,0,18,2013-03-27,Richmond Roustabouts,23,Shreveport Seamen,30
William,McKinley,35,29,0,6,479,2013-04-03,Richmond Roustabouts,46,San Bernardino Stalkers,10
Jim,Buchanan,2,0,0,0,0,2013-04-03,Richmond Roustabouts,46,San Bernardino Stalkers,10
William,McKinley,30,23,0,6,435,2013-04-10,Richmond Roustabouts,42,Tacoma Touchdown-Scorers,3
William,McKinley,31,23,0,5,369,2013-04-17,Richmond Roustabouts,41,Glendale Centers,21
William,McKinley,18,13,0,3,245,2013-04-24,Richmond Roustabouts,21,Des Moines Desperadoes,16
Jim,Buchanan,7,3,0,0,26,2013-04-24,Richmond Roustabouts,21,Des Moines Desperadoes,16
William,McKinley,39,28,0,5,378,2013-05-01,Richmond Roustabouts,39,Augusta Autocrats,7
William,McKinley,29,21,0,4,301,2013-05-08,Richmond Roustabouts,38,Grand Rapids Gamers,13
Jim,Buchanan,7,3,0,0,27,2013-05-08,Richmond Roustabouts,38,Grand Rapids Gamers,13
William,McKinley,32,27,0,6,492,2013-05-15,Richmond Roustabouts,43,Huntington Beach Harriers,9
William,McKinley,21,16,0,4,279,2013-05-22,Richmond Roustabouts,39,Mobile Misfits,7
Jim,Buchanan,5,2,0,1,22,2013-05-22,Richmond Roustabouts,39,Mobile Misfits,7
William,McKinley,32,21,0,5,390,2013-05-29,Richmond Roustabouts,47,Boise Bearcats,28
William,McKinley,22,16,0,3,281,2013-06-05,Richmond Roustabouts,35,Modesto Misanthropes,16
Jim,Buchanan,2,1,0,1,9,2013-06-05,Richmond Roustabouts,35,Modesto Misanthropes,16
William,McKinley,26,17,0,4,302,2013-06-12,Richmond Roustabouts,31,Fremont Firebugs,24
William,McKinley,31,21,0,5,339,2013-06-19,Richmond Roustabouts,46,Montgomery Music,7
Jim,Buchanan,6,3,0,1,34,2013-06-19,Richmond Roustabouts,46,Montgomery Music,7
William,McKinley,19,14,0,4,266,2013-06-26,Richmond Roustabouts,37,Spokane Stallions,24
Jim,Buchanan,11,5,0,0,51,2013-06-26,Richmond Roustabouts,37,Spokane Stallions,24
Abe,Lincoln,24,17,0,3,196,2013-03-20,Yonkers Yellowjackets,23,Shreveport Seamen,13
Teddy,Roosevelt,14,7,0,0,65,2013-03-20,Yonkers Yellowjackets,23,Shreveport Seamen,13
